Fiyat,Marka,Seri,Model,Yıl,Kilometre,VitesTipi,YakıtTipi,KasaTipi,MotorHacmi,MotorGücü,Çekiş
450000,Fiat,Linea,1.4 Fire Active,2007,146000.0,Düz,LPG & Benzin,Sedan,1368.0,77.0,Önden Çekiş
290000,Fiat,Palio,1.2 Active,2005,300000.0,Düz,Benzin,Hatchback/5,1560.0,63.0,Önden Çekiş
273000,Fiat,Marea,1.6 SX,2001,246000.0,Düz,LPG & Benzin,Sedan,1581.0,103.0,Önden Çekiş
759000,Fiat,Egea,1.3 Multijet Easy Stil,2020,70000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
259750,Fiat,Brava,1.6 ELX,2003,224000.0,Düz,LPG & Benzin,Hatchback/5,1581.0,103.0,Önden Çekiş
675000,Fiat,Egea,1.3 Multijet Urban,2016,92900.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
240000,Fiat,Uno,1.4 ie SX,2000,170000.0,Düz,LPG & Benzin,Hatchback/5,1372.0,71.0,Önden Çekiş
289000,Fiat,Siena,1.4 EL,2001,230000.0,Düz,LPG & Benzin,Sedan,1372.0,71.0,Önden Çekiş
760000,Fiat,Egea,1.4 Fire Easy,2022,7500.0,Düz,Benzin,Sedan,1560.0,88.0,Önden Çekiş
385000,Fiat,Panda,1.2 Dynamic,2006,229000.0,Düz,LPG & Benzin,Hatchback/5,1242.0,60.0,Önden Çekiş
335000,Fiat,Linea,1.3 Multijet Active,2008,380000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
710000,Fiat,Egea,1.4 Fire Easy,2019,20000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
764500,Fiat,Egea,1.3 Multijet Easy,2022,49000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
685000,Fiat,Egea,1.4 Fire Easy Plus,2018,60000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
415000,Fiat,Linea,1.3 Multijet Active Plus,2010,273000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
197500,Fiat,Uno,1.4 ie SX,1998,185000.0,Düz,LPG & Benzin,Hatchback/5,1372.0,71.0,Önden Çekiş
630000,Fiat,Linea,1.3 Multijet Pop,2017,63000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
765000,Fiat,Egea,1.3 Multijet Easy,2021,71000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
815000,Fiat,Egea,1.6 Multijet Easy Plus,2019,160000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
380000,Fiat,Linea,1.3 Multijet Active Plus,2013,235000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
345000,Fiat,Palio,1.3 Multijet Active,2006,299104.0,Düz,Dizel,Hatchback/5,1248.0,70.0,Önden Çekiş
355000,Fiat,Marea,1.6 SX,2001,128000.0,Düz,LPG & Benzin,Sedan,1596.0,103.0,Önden Çekiş
453500,Fiat,Punto,EVO 1.4 Active,2011,240000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
407500,Fiat,Linea,1.3 Multijet Active Plus,2013,215000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
457500,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,190000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
418750,Fiat,Linea,1.3 Multijet Pop,2016,292000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
495000,Fiat,Egea,1.3 Multijet Easy,2017,325000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
439750,Fiat,Egea,1.3 Multijet Easy,2018,585000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
754500,Fiat,Egea,1.6 Multijet Easy,2019,96000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
789900,Fiat,Egea,1.4 Fire Urban,2023,6006.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
500000,Fiat,Punto,Grande 1.4 Fire Dynamic,2011,174000.0,Yarı Otomatik,Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
565500,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,140000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
635000,Fiat,Egea,1.4 Fire Urban Plus,2019,65000.0,Düz,Benzin,Hatchback/5,1368.0,95.0,Önden Çekiş
719000,Fiat,Egea,1.3 Multijet Easy,2021,115000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
360000,Fiat,Palio,1.2 EL Speedgear,2004,230000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,1242.0,81.0,Önden Çekiş
649000,Fiat,Egea,1.3 Multijet Urban,2016,174000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
795000,Fiat,Egea,1.3 Multijet Easy Stil,2021,25000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
320000,Fiat,Palio,1.3 Multijet Active,2006,412000.0,Düz,Dizel,Hatchback/5,1248.0,70.0,Önden Çekiş
385000,Fiat,Linea,1.3 Multijet Active Plus,2011,257500.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
835000,Fiat,Egea,1.6 Multijet Urban Plus,2019,36000.0,Düz,Dizel,Sedan,1598.0,120.0,Önden Çekiş
750000,Fiat,Egea,1.3 Multijet Easy,2021,80000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
869000,Fiat,Egea,1.3 Multijet Urban,2022,46000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
685000,Fiat,Egea,1.4 Fire Easy,2020,22000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
585000,Fiat,Linea,1.3 Multijet Pop,2017,189000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
743500,Fiat,Egea,1.4 Fire Urban,2021,40000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
440000,Fiat,Linea,1.6 Multijet Active Plus,2012,220000.0,Düz,Dizel,Sedan,1598.0,105.0,Önden Çekiş
584500,Fiat,Egea,1.3 Multijet Easy,2017,154000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
499750,Fiat,Linea,1.3 Multijet Urban,2014,274000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
542500,Fiat,Linea,1.3 Multijet Lounge,2014,130000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
395000,Fiat,Linea,1.3 Multijet Active Plus,2012,208000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
819500,Fiat,Egea,1.3 Multijet Urban Plus,2020,40500.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
639900,Fiat,Egea,1.3 Multijet Urban,2016,125000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
689900,Fiat,Egea,1.3 Multijet Urban Plus,2019,175200.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
770000,Fiat,Egea,1.6 Multijet Easy,2020,68000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
190000,Fiat,Tempra,1.6 SX,1991,256000.0,Düz,LPG & Benzin,Sedan,1581.0,78.0,Önden Çekiş
540000,Fiat,Linea,1.3 Multijet Urban,2014,197500.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
729900,Fiat,Egea,1.3 Multijet Easy,2020,97915.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
615000,Fiat,Egea,1.3 Multijet Easy,2017,100198.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
785000,Fiat,Egea,1.4 Fire Easy Plus,2022,29500.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
515000,Fiat,Linea,1.3 Multijet Pop,2015,183000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
755000,Fiat,Egea,1.3 Multijet Easy,2020,71000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
460000,Fiat,Linea,1.3 Multijet Active Plus,2011,189000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
540000,Fiat,Linea,1.3 Multijet Pop,2015,153750.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
320000,Fiat,Albea,Sole 1.4 Fire Premio Plus,2011,272000.0,Düz,LPG & Benzin,Sedan,1368.0,77.0,Önden Çekiş
860000,Fiat,500 Ailesi,500L 1.3 Mjet RockStar,2016,105000.0,Yarı Otomatik,Dizel,MPV,1248.0,95.0,Önden Çekiş
240000,Fiat,Marea,1.6 Liberty,2004,240000.0,Düz,LPG & Benzin,Sedan,1596.0,103.0,Önden Çekiş
198000,Fiat,Uno,70 S,1998,155000.0,Düz,LPG & Benzin,Hatchback/5,1372.0,71.0,Önden Çekiş
675000,Fiat,Egea,1.4 Fire Urban,2016,56000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
385000,Fiat,Punto,Grande 1.3 Multijet 1.3 Multijet,2011,264000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
775000,Fiat,Egea,1.4 Fire Urban Plus,2020,20750.0,Düz,Benzin,Hatchback/5,1368.0,95.0,Önden Çekiş
678000,Fiat,Egea,1.6 Multijet Comfort,2017,239000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
528000,Fiat,Linea,1.3 Multijet Easy,2014,180000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
287000,Fiat,Palio,1.2 SL,2005,225000.0,Düz,LPG & Benzin,Hatchback/5,1242.0,74.0,Önden Çekiş
267000,Fiat,Palio,1.2 EL,2002,208000.0,Düz,LPG & Benzin,Hatchback/5,1242.0,81.0,Önden Çekiş
267000,Fiat,Palio,1.2 EL,2002,208000.0,Düz,LPG & Benzin,Hatchback/5,1242.0,81.0,Önden Çekiş
618000,Fiat,Egea,1.3 Multijet Easy,2020,122000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
535000,Fiat,Punto,EVO 1.3 Multijet Active,2011,149000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
694000,Fiat,Egea,1.4 Fire Urban,2021,89750.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
220000,Fiat,Palio,1.4 EL Weekend,1999,341000.0,Düz,LPG & Benzin,Station wagon,1400.0,74.0,Önden Çekiş
567500,Fiat,Egea,1.3 Multijet Easy,2016,185120.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
838000,Fiat,Egea,1.4 Fire Lounge Plus,2021,28000.0,Düz,Benzin,Sedan,1560.0,105.0,Önden Çekiş
475000,Fiat,Linea,1.3 Multijet Active Plus,2012,307000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
449000,Fiat,Linea,1.3 Multijet Active Plus,2011,170000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
660000,Fiat,Egea,1.4 Fire Easy,2020,58700.0,Düz,LPG & Benzin,Sedan,1368.0,95.0,Önden Çekiş
175000,Fiat,Tipo,1.6 SX,1994,250000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
530000,Fiat,Linea,1.3 Multijet Active Plus,2015,205000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
859750,Fiat,Egea,1.6 Multijet Lounge Plus,2019,93000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
460000,Fiat,Linea,1.3 Multijet Pop,2014,190000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
759000,Fiat,Egea,1.4 Fire Easy Plus,2022,24000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
447500,Fiat,Punto,Grande 1.3 Multijet Dynamic,2009,175500.0,Yarı Otomatik,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
850000,Fiat,Egea,1.6 Multijet Lounge Plus,2016,59000.0,Düz,Dizel,Hatchback/5,1598.0,120.0,Önden Çekiş
155000,Fiat,Tempra,1.6 S,1994,275625.0,Düz,LPG & Benzin,Sedan,1581.0,75.0,Önden Çekiş
200000,Fiat,Tipo,1.6 SX,1995,85600.0,Düz,LPG & Benzin,Hatchback/5,1581.0,75.0,Önden Çekiş
450000,Fiat,Albea,1.3 Multijet Dynamic,2005,179000.0,Düz,Dizel,Sedan,1248.0,70.0,Önden Çekiş
570000,Fiat,Linea,1.3 Multijet Pop,2015,153500.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
650000,Fiat,Egea,1.6 Multijet Urban Plus,2016,160000.0,Yarı Otomatik,Dizel,Station wagon,1598.0,120.0,Önden Çekiş
475000,Fiat,Linea,1.3 Multijet Active Plus,2010,143000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
189000,Fiat,Tipo,1.6 SX,1994,123456.0,Düz,LPG & Benzin,Hatchback/5,1581.0,75.0,Önden Çekiş
289000,Fiat,Palio,1.2 EL,2002,152000.0,Düz,Benzin,Hatchback/5,1242.0,81.0,Önden Çekiş
620000,Fiat,Egea,1.3 Multijet Easy,2017,159000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
335000,Fiat,Palio,1.4 EL,2001,261000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
755000,Fiat,Egea,1.4 Fire Urban Plus,2020,31700.0,Düz,Benzin,Hatchback/5,1368.0,95.0,Önden Çekiş
273000,Fiat,Marea,1.6 ELX,2001,223000.0,Düz,LPG & Benzin,Sedan,1581.0,103.0,Önden Çekiş
237000,Fiat,Tempra,1.6 SX AK,1995,255000.0,Düz,LPG & Benzin,Sedan,1581.0,90.0,Önden Çekiş
565000,Fiat,Linea,1.3 Multijet Pop,2017,143600.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
380000,Fiat,Linea,1.3 Multijet Dynamic Plus,2012,250000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
365000,Fiat,Palio,1.3 Multijet Dynamic,2006,204000.0,Düz,Dizel,Hatchback/5,1248.0,70.0,Önden Çekiş
825000,Fiat,Egea,1.3 Multijet Easy,2022,6500.0,Düz,Dizel,Sedan,1560.0,105.0,Önden Çekiş
724000,Fiat,Egea,1.3 Multijet Urban Plus,2019,138888.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
254000,Fiat,Palio,1.4 EL,1999,284000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
315000,Fiat,Palio,1.4 EL,2000,200000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
195000,Fiat,Tipo,1.6 SLX,1995,164000.0,Düz,LPG & Benzin,Hatchback/5,1581.0,75.0,Önden Çekiş
294800,Fiat,Linea,1.6 Multijet Emotion Plus,2009,231800.0,Düz,Dizel,Sedan,1598.0,105.0,Önden Çekiş
265000,Fiat,Albea,1.2 EL,2003,248000.0,Düz,LPG & Benzin,Sedan,1242.0,80.0,Önden Çekiş
215000,Fiat,Palio,1.2 S,2005,360000.0,Düz,LPG & Benzin,Hatchback/3,1242.0,74.0,Önden Çekiş
262800,Fiat,Albea,1.3 Multijet Dynamic,2005,359000.0,Düz,Dizel,Sedan,1248.0,70.0,Önden Çekiş
179800,Fiat,Palio,1.3 Multijet Active,2005,304700.0,Düz,Dizel,Hatchback/3,1248.0,70.0,Önden Çekiş
812000,Fiat,Egea,1.4 Fire Urban Plus,2020,50080.0,Düz,Benzin,Hatchback/5,1368.0,95.0,Önden Çekiş
315000,Fiat,Palio,1.4 EL,2000,236000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
625000,Fiat,Egea,1.3 Multijet Easy,2019,160000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
349000,Fiat,Idea,1.4 Active,2006,159000.0,Yarı Otomatik,LPG & Benzin,MPV,1368.0,95.0,Önden Çekiş
257800,Fiat,Palio,1.3 Multijet Active,2005,258000.0,Düz,Dizel,Hatchback/5,1248.0,70.0,Önden Çekiş
804000,Fiat,Egea,1.6 Multijet Easy,2020,81610.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
619000,Fiat,500 Ailesi,500L 1.3 Mjet Pop,2014,165000.0,Düz,Dizel,MPV,1248.0,85.0,Önden Çekiş
625000,Fiat,Egea,1.4 Fire Easy,2020,110000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
195000,Fiat,Tempra,1.6 S,1996,244000.0,Düz,LPG & Benzin,Sedan,1581.0,75.0,Önden Çekiş
415000,Fiat,Linea,1.3 Multijet Active Plus,2010,259000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
782750,Fiat,Egea,1.3 Multijet Easy,2022,32000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
695000,Fiat,Egea,1.4 Fire Easy,2020,29500.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
710000,Fiat,Egea,1.4 Fire Mirror,2018,32000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
240000,Fiat,Brava,1.6 SX,2003,230000.0,Düz,LPG & Benzin,Hatchback/5,1581.0,103.0,Önden Çekiş
620000,Fiat,Egea,1.3 Multijet Easy,2016,155000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
520000,Fiat,Linea,1.3 Multijet Active Plus,2014,148300.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
765000,Fiat,Egea,1.6 Multijet Easy,2019,113000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
435000,Fiat,Punto,Grande 1.4 Fire Active,2008,200500.0,Düz,Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
235000,Fiat,Marea,1.6 ELX,2001,374000.0,Düz,LPG & Benzin,Sedan,1596.0,103.0,Önden Çekiş
290000,Fiat,Palio,1.2 S,2001,224220.0,Düz,LPG & Benzin,Hatchback/5,1242.0,74.0,Önden Çekiş
500000,Fiat,Linea,1.3 Multijet Active Plus,2012,174000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
255000,Fiat,Linea,1.3 Multijet Active Plus,2011,328000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
565000,Fiat,Egea,1.4 Fire Easy,2019,83600.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
699900,Fiat,Egea,1.3 Multijet Easy,2020,150591.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
260000,Fiat,Albea,Sole 1.3 Multijet Active Plus,2011,782000.0,Düz,Dizel,Sedan,1248.0,70.0,Önden Çekiş
614000,Fiat,Egea,1.4 Fire Easy,2019,54912.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
625000,Fiat,Egea,1.3 Multijet Easy,2018,155000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
665000,Fiat,Linea,1.4 Fire Pop,2017,76000.0,Düz,LPG & Benzin,Sedan,1368.0,77.0,Önden Çekiş
158650,Fiat,Tempra,1.6 SX A,1993,123800.0,Düz,LPG & Benzin,Sedan,1581.0,90.0,Önden Çekiş
710000,Fiat,Egea,1.3 Multijet Urban,2018,155000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
330000,Fiat,Palio,1.3 Multijet Active Sole,2008,310000.0,Düz,Dizel,Hatchback/5,1248.0,70.0,Önden Çekiş
705000,Fiat,Egea,1.3 Multijet Easy Plus,2018,95115.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
695000,Fiat,Egea,1.6 E-Torq Urban,2016,126000.0,Otomatik,LPG & Benzin,Sedan,1598.0,110.0,Önden Çekiş
420000,Fiat,Linea,1.4 Fire Active Plus,2009,190000.0,Düz,LPG & Benzin,Sedan,1368.0,77.0,Önden Çekiş
360000,Fiat,Albea,Sole 1.3 Multijet Dynamic Plus,2011,329000.0,Düz,Dizel,Sedan,1248.0,70.0,Önden Çekiş
332000,Fiat,Punto,1.4 Popstar S&S,2020,310000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
370000,Fiat,Linea,1.3 Multijet Active,2008,262000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
715000,Fiat,Egea,1.4 Fire Easy,2022,19000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
835000,Fiat,Egea,1.6 Multijet Easy,2020,50000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
240000,Fiat,Tempra,1.6 SX AK,1992,250000.0,Düz,LPG & Benzin,Sedan,1581.0,90.0,Önden Çekiş
770000,Fiat,Egea,1.4 Fire Mirror,2019,43500.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
735000,Fiat,Egea,1.6 Multijet Lounge Plus,2017,193000.0,Düz,Dizel,Sedan,1598.0,120.0,Önden Çekiş
310000,Fiat,Albea,1.2 EL,2004,310000.0,Düz,LPG & Benzin,Sedan,1242.0,80.0,Önden Çekiş
1305000,Fiat,500 Ailesi,500E La Prima,2023,6001.0,Otomatik,Elektrik,Hatchback/3,1560.0,118.0,Önden Çekiş
525000,Fiat,Linea,1.3 Multijet Active Plus,2013,149000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
347000,Fiat,Albea,1.2 EL,2004,197000.0,Düz,LPG & Benzin,Sedan,1242.0,80.0,Önden Çekiş
485000,Fiat,Linea,1.3 Multijet Active Plus,2014,138000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
717500,Fiat,Egea,1.4 Fire Urban,2021,32000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
430000,Fiat,Linea,1.3 Multijet Active Plus,2012,144450.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
249000,Fiat,Palio,1.4 EL,1998,300000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
850000,Fiat,Egea,1.3 Multijet Urban Plus,2020,31000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
575000,Fiat,Linea,1.4 Fire Pop,2017,115500.0,Düz,Benzin,Sedan,1368.0,77.0,Önden Çekiş
778000,Fiat,Egea,1.4 Fire Urban,2021,14100.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
778000,Fiat,Egea,1.4 Fire Urban,2021,14100.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
230000,Fiat,Uno,70 SX,1998,278000.0,Düz,LPG & Benzin,Hatchback/5,1372.0,71.0,Önden Çekiş
850000,Fiat,Egea,1.4 Fire Easy Plus,2022,6001.0,Düz,Benzin,Sedan,1560.0,105.0,Önden Çekiş
496500,Fiat,Linea,1.6 Multijet Urban,2012,220000.0,Düz,Dizel,Sedan,1598.0,105.0,Önden Çekiş
208500,Fiat,Tempra,1.6 SX AK,1994,113250.0,Düz,LPG & Benzin,Sedan,1581.0,90.0,Önden Çekiş
659000,Fiat,Egea,1.3 Multijet Easy,2017,152000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
415000,Fiat,Linea,1.3 Multijet Actual Plus,2014,248000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
730000,Fiat,Egea,1.0 Firefly Urban,2021,70000.0,Düz,Benzin,Sedan,999.0,100.0,Önden Çekiş
900000,Fiat,Egea,1.3 Multijet Easy,2022,14000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
415000,Fiat,Linea,1.3 Multijet Urban,2012,315000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
789000,Fiat,Egea,1.4 Fire Urban,2023,6001.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
400000,Fiat,Linea,1.3 Multijet Active,2009,214500.0,Otomatik,Dizel,Sedan,1248.0,90.0,Önden Çekiş
565000,Fiat,Punto,1.3 Multijet Lounge,2013,150000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
195000,Fiat,Tempra,1.6 SX A,1993,266000.0,Düz,LPG & Benzin,Sedan,1581.0,90.0,Önden Çekiş
517000,Fiat,Linea,1.3 Multijet Pop,2014,99900.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
668000,Fiat,Egea,1.4 Fire Easy,2021,32000.0,Düz,LPG & Benzin,Sedan,1368.0,95.0,Önden Çekiş
770000,Fiat,500 Ailesi,500L 1.3 Mjet RockStar,2013,91000.0,Yarı Otomatik,Dizel,MPV,1248.0,85.0,Önden Çekiş
660000,Fiat,Egea,1.4 Fire Easy,2019,102000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
525000,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,230000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
285000,Fiat,Palio,1.4 EL,2000,226000.0,Düz,LPG & Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş
680000,Fiat,Egea,1.6 Multijet Urban Plus,2017,204000.0,Düz,Dizel,Hatchback/5,1598.0,120.0,Önden Çekiş
805000,Fiat,Egea,1.6 Multijet Easy,2020,107000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
730000,Fiat,Egea,1.3 Multijet Easy Plus,2018,117000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
399999,Fiat,Linea,1.3 Multijet Active Plus,2011,306000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
470000,Fiat,Linea,1.3 Multijet Pop,2015,190000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
220000,Fiat,Tempra,1.6 SX A,1996,74160.0,Düz,LPG & Benzin,Sedan,1581.0,90.0,Önden Çekiş
275000,Fiat,Palio,1.2 S,2001,264000.0,Düz,LPG & Benzin,Hatchback/5,1242.0,74.0,Önden Çekiş
420000,Fiat,Punto,Grande 1.3 Multijet Dynamic,2008,229000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
225000,Fiat,Siena,1.2 EL,2001,250000.0,Düz,LPG & Benzin,Sedan,1242.0,74.0,Önden Çekiş
710000,Fiat,Egea,1.4 Fire Easy Plus,2021,26000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş
765000,Fiat,Egea,1.6 Multijet Comfort,2017,120000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş
390000,Fiat,Punto,Grande 1.3 Multijet Active,2009,228000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
830000,Fiat,Egea,1.6 Multijet Easy,2021,69000.0,Düz,Dizel,Sedan,1598.0,130.0,Önden Çekiş
424950,Fiat,Linea,1.3 Multijet Urban,2013,309000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
169950,Fiat,Palio,1.3 Multijet Active,2005,399000.0,Düz,Dizel,Hatchback/3,1248.0,70.0,Önden Çekiş
349950,Fiat,Albea,Sole 1.3 Multijet Active Plus,2010,289000.0,Düz,Dizel,Sedan,1248.0,70.0,Önden Çekiş
549000,Fiat,Linea,1.3 Multijet Active Plus,2015,158000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
630000,Fiat,Linea,1.3 Multijet Pop,2015,93000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
405000,Fiat,Albea,1.2 Dynamic,2005,200000.0,Yarı Otomatik,LPG & Benzin,Sedan,1242.0,80.0,Önden Çekiş
